timestamp,company_code,company_name,ticker,target_financial_year,nse_company,match_score,nse_from_year,nse_to_year,attachment_url,output_file,status,message
2026-08-26T04:58:47,KPITTECH,KPIT Technologies,2024-25,Existing/Unknown,,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:47,CYIENT,Cyient,2024-25,Existing/Unknown,,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:47,BSOFT,Birlasoft,2024-25,Existing/Unknown,,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:47,ZENSARTECH,Zensar Technologies,2024-25,Existing/Unknown,,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:47,TATATECH,Tata Technologies,2024-25,Existing/Unknown,,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:48,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing/Unknown,,HAPPSTMNDS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:48,SONATSOFTW,Sonata Software,2024-25,Existing/Unknown,,SONATSOFTW_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T04:58:48,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T04:58:48,HEXAWARE,Hexaware Technologies,2024-25,BSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T04:58:48,HEXAWARE,Hexaware Technologies,2024-25,Hexaware Official,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T04:58:48,HEXAWARE,Hexaware Technologies,2024-25,ALL_SOURCES,,HEXAWARE_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,pending,No verified source URL configured. Source discovery required.
2026-08-26T23:15:14,TCS,Tata Consultancy Services,2024-25,Existing/Unknown,,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:15:15,INFY,Infosys,2024-25,Existing/Unknown,,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:15:15,WIPRO,Wipro,2024-25,Existing/Unknown,,WIPRO_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:15:16,HCLTECH,HCL Technologies,2024-25,Existing/Unknown,,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:15:17,TECHM,Tech Mahindra,2024-25,Existing/Unknown,,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:15:17,LTIM,LTIMindtree,2024-25,NSE,,LTIM_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:15:17,LTIM,LTIMindtree,2024-25,BSE,,LTIM_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:15:22,LTIM,LTIMindtree,2024-25,LTIMindtree Official,https://www.ltimindtree.com/wp-content/uploads/2025/05/LTIMindtree-BRSR-FY2024-25.pdf,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,server returned HTML instead of PDF
2026-08-26T23:15:27,LTIM,LTIMindtree,2024-25,LTIMindtree Official Alternate,https://www.ltimindtree.com/annual-report-html/pdf/LTIMindtree_IR_2024-25_Business%20Responsibility%20%26%20Sustainability%20Report.pdf,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,server returned HTML instead of PDF
2026-08-26T23:15:30,LTIM,LTIMindtree,2024-25,LTIMindtree Integrated Annual Report,https://www.ltimindtree.com/wp-content/uploads/2025/05/Integrated-Annual-Report-FY25.pdf?pdf=download,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,server returned HTML instead of PDF
2026-08-26T23:15:30,LTIM,LTIMindtree,2024-25,ALL_SOURCES,,LTIM_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,failed,"Configured sources were attempted, but no valid FY2024-25 BRSR was accepted."
2026-08-26T23:17:07,MPHASIS,Mphasis,2024-25,Existing/Unknown,,MPHASIS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:07,PERSISTENT,Persistent Systems,2024-25,Existing/Unknown,,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:08,COFORGE,Coforge,2024-25,Existing/Unknown,,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:13,LTTS,L&T Technology Services,2024-25,Existing/Unknown,,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:13,TATAELXSI,Tata Elxsi,2024-25,Existing/Unknown,,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:14,OFSS,Oracle Financial Services Software,2024-25,Existing/Unknown,,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:14,KPITTECH,KPIT Technologies,2024-25,Existing/Unknown,,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:16,CYIENT,Cyient,2024-25,Existing/Unknown,,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:17,BSOFT,Birlasoft,2024-25,Existing/Unknown,,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:17,ZENSARTECH,Zensar Technologies,2024-25,Existing/Unknown,,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:17,TATATECH,Tata Technologies,2024-25,Existing/Unknown,,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:18,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing/Unknown,,HAPPSTMNDS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:18,SONATSOFTW,Sonata Software,2024-25,Existing/Unknown,,SONATSOFTW_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:17:18,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:17:18,HEXAWARE,Hexaware Technologies,2024-25,BSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:17:18,HEXAWARE,Hexaware Technologies,2024-25,Hexaware Official,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:17:18,HEXAWARE,Hexaware Technologies,2024-25,ALL_SOURCES,,HEXAWARE_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,pending,No verified source URL configured. Source discovery required.
2026-08-26T23:25:27,TCS,Tata Consultancy Services,2024-25,Existing/Unknown,,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:25:27,INFY,Infosys,2024-25,Existing/Unknown,,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:25:27,WIPRO,Wipro,2024-25,Existing/Unknown,,WIPRO_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:25:28,HCLTECH,HCL Technologies,2024-25,Existing/Unknown,,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:25:28,TECHM,Tech Mahindra,2024-25,Existing/Unknown,,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:25:30,LTIM,LTIMindtree,2024-25,NSE,,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,No LTIMindtree FY2024-25 NSE attachment discovered
2026-08-26T23:25:30,LTIM,LTIMindtree,2024-25,BSE,,LTIM_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:25:30,LTIM,LTIMindtree,2024-25,LTIMindtree Official,,LTIM_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:25:30,LTIM,LTIMindtree,2024-25,ALL_SOURCES,,LTIM_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,failed,"Configured sources were attempted, but no valid FY2024-25 BRSR was accepted."
2026-08-26T23:26:00,MPHASIS,Mphasis,2024-25,Existing/Unknown,,MPHASIS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:00,PERSISTENT,Persistent Systems,2024-25,Existing/Unknown,,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:01,COFORGE,Coforge,2024-25,Existing/Unknown,,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:01,LTTS,L&T Technology Services,2024-25,Existing/Unknown,,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:02,TATAELXSI,Tata Elxsi,2024-25,Existing/Unknown,,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:02,OFSS,Oracle Financial Services Software,2024-25,Existing/Unknown,,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:02,KPITTECH,KPIT Technologies,2024-25,Existing/Unknown,,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,CYIENT,Cyient,2024-25,Existing/Unknown,,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,BSOFT,Birlasoft,2024-25,Existing/Unknown,,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,ZENSARTECH,Zensar Technologies,2024-25,Existing/Unknown,,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,TATATECH,Tata Technologies,2024-25,Existing/Unknown,,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing/Unknown,,HAPPSTMNDS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,SONATSOFTW,Sonata Software,2024-25,Existing/Unknown,,SONATSOFTW_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:26:03,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:26:03,HEXAWARE,Hexaware Technologies,2024-25,BSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:26:03,HEXAWARE,Hexaware Technologies,2024-25,Hexaware Official,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:26:03,HEXAWARE,Hexaware Technologies,2024-25,ALL_SOURCES,,HEXAWARE_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,pending,No source URL configured. Source discovery required.
2026-08-26T23:27:51,TCS,Tata Consultancy Services,2024-25,Existing/Unknown,,TCS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:27:52,INFY,Infosys,2024-25,Existing/Unknown,,INFY_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:27:52,WIPRO,Wipro,2024-25,Existing/Unknown,,WIPRO_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:27:52,HCLTECH,HCL Technologies,2024-25,Existing/Unknown,,HCLTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:27:52,TECHM,Tech Mahindra,2024-25,Existing/Unknown,,TECHM_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:27:56,LTIM,LTIMindtree,2024-25,NSE BRSR,,LTIM_BR_24-25.pdf,SOURCE_FAILED,failed,No LTIMindtree FY2024-25 NSE attachment discovered
2026-08-26T23:28:03,LTIM,LTIMindtree,2024-25,NSE Annual Report,https://nsearchives.nseindia.com/annual_reports/AR_26433_LTIM_2024_2025_A_07052025121730.pdf,LTIM_BR_24-25.pdf,DOWNLOADED_NEW,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:32,MPHASIS,Mphasis,2024-25,Existing/Unknown,,MPHASIS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:32,PERSISTENT,Persistent Systems,2024-25,Existing/Unknown,,PERSISTENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:33,COFORGE,Coforge,2024-25,Existing/Unknown,,COFORGE_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:34,LTTS,L&T Technology Services,2024-25,Existing/Unknown,,LTTS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:34,TATAELXSI,Tata Elxsi,2024-25,Existing/Unknown,,TATAELXSI_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:34,OFSS,Oracle Financial Services Software,2024-25,Existing/Unknown,,OFSS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:34,KPITTECH,KPIT Technologies,2024-25,Existing/Unknown,,KPITTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,CYIENT,Cyient,2024-25,Existing/Unknown,,CYIENT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,BSOFT,Birlasoft,2024-25,Existing/Unknown,,BSOFT_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,ZENSARTECH,Zensar Technologies,2024-25,Existing/Unknown,,ZENSARTECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,TATATECH,Tata Technologies,2024-25,Existing/Unknown,,TATATECH_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,HAPPSTMNDS,Happiest Minds Technologies,2024-25,Existing/Unknown,,HAPPSTMNDS_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,SONATSOFTW,Sonata Software,2024-25,Existing/Unknown,,SONATSOFTW_BR_24-25.pdf,SKIPPED_EXISTING_VALID,success,company + BRSR + FY2024-25 validated
2026-08-26T23:28:35,HEXAWARE,Hexaware Technologies,2024-25,NSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:28:35,HEXAWARE,Hexaware Technologies,2024-25,BSE,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:28:35,HEXAWARE,Hexaware Technologies,2024-25,Hexaware Official,,HEXAWARE_BR_24-25.pdf,SOURCE_NOT_CONFIGURED,pending,URL not configured.
2026-08-26T23:28:35,HEXAWARE,Hexaware Technologies,2024-25,ALL_SOURCES,,HEXAWARE_BR_24-25.pdf,ALL_SOURCES_EXHAUSTED,pending,No source URL configured. Source discovery required.
