Company_Code,Company_Name,Metric_Category,Metric_Name,Claimed_Value,Metric_Unit,Claim_Verified,Verification_Details,Discrepancy_Detected,Discrepancy_Level,Trust_Score,Risk_Score,Actual_Environmental_Score,Analysis_Date
NEWGEN,Newgen Software Technologies,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
NEWGEN,Newgen Software Technologies,Social,Health and Safety Incidents,2024.0,Count,Reported,Social metric: 2024.0,False,None,6.0,1,,2026-09-03
NEWGEN,Newgen Software Technologies,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
NEWGEN,Newgen Software Technologies,Governance,Board Size,7.0,Count,Reported,Governance metric: 7.0,False,None,6.0,1,,2026-09-03
NEWGEN,Newgen Software Technologies,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
NEWGEN,Newgen Software Technologies,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
NEWGEN,Newgen Software Technologies,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
NEWGEN,Newgen Software Technologies,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
NEWGEN,Newgen Software Technologies,Governance,Ethics Policy Violations,25.0,Count,Reported,Governance metric: 25.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Environmental,Total Energy Consumption,1.0,GWh,Reported,Environmental metric: 1.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Environmental,Renewable Energy Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Environmental,Total Water Consumption,,KL,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Environmental,Total Waste Generated,3.0,MT,Reported,Environmental metric: 3.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Social,Total Employees,40.0,Count,Reported,Social metric: 40.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Social,Female Employee Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Social,Employee Turnover Rate,90.0,%,Reported,Social metric: 90.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Social,Health and Safety Incidents,3.0,Count,Reported,Social metric: 3.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Governance,Board Size,7.0,Count,Reported,Governance metric: 7.0,False,None,6.0,1,,2026-09-03
TANLA,Tanla Platforms,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
TANLA,Tanla Platforms,Governance,Ethics Policy Violations,25.0,Count,Reported,Governance metric: 25.0,False,None,6.0,1,,2026-09-03
INTELLECT,Intellect Design Arena,Environmental,Total Energy Consumption,,GWh,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Environmental,Renewable Energy Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Environmental,Total Water Consumption,,KL,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Environmental,Total Waste Generated,,MT,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Social,Total Employees,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Social,Female Employee Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Social,Employee Turnover Rate,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Social,Health and Safety Incidents,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Governance,Board Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
INTELLECT,Intellect Design Arena,Governance,Ethics Policy Violations,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Environmental,Total Energy Consumption,1.0,GWh,Reported,Environmental metric: 1.0,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Environmental,Renewable Energy Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Environmental,Total Water Consumption,52.8,KL,Reported,Environmental metric: 52.8,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Environmental,Total Waste Generated,2024.0,MT,Reported,Environmental metric: 2024.0,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Social,Total Employees,15.0,Count,Reported,Social metric: 15.0,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Social,Female Employee Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Social,Employee Turnover Rate,90.0,%,Reported,Social metric: 90.0,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Social,Health and Safety Incidents,2024.0,Count,Reported,Social metric: 2024.0,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Governance,Board Size,6.0,Count,Reported,Governance metric: 6.0,False,None,6.0,1,2.0,2026-09-03
ROUTE,Route Mobile,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ROUTE,Route Mobile,Governance,Ethics Policy Violations,25.0,Count,Reported,Governance metric: 25.0,False,None,6.0,1,2.0,2026-09-03
RATEGAIN,RateGain Travel Technologies,Environmental,Total Energy Consumption,,GWh,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Environmental,Renewable Energy Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Environmental,Total Water Consumption,,KL,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Environmental,Total Waste Generated,,MT,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Social,Total Employees,115.0,Count,Reported,Social metric: 115.0,False,None,6.0,1,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Social,Female Employee Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Social,Employee Turnover Rate,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Social,Health and Safety Incidents,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Governance,Board Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
RATEGAIN,RateGain Travel Technologies,Governance,Ethics Policy Violations,117.0,Count,Reported,Governance metric: 117.0,False,None,6.0,1,,2026-09-03
ECLERX,eClerx Services,Environmental,Total Energy Consumption,22301.0,GWh,Reported,Environmental metric: 22301.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Environmental,Renewable Energy Percentage,64.0,%,Suspicious,Claims 64.0% renewable but poor env score (2.0/10),True,Medium,4.0,5,2.0,2026-09-03
ECLERX,eClerx Services,Environmental,Total Water Consumption,2.0,KL,Reported,Environmental metric: 2.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Environmental,Total Waste Generated,2024.0,MT,Reported,Environmental metric: 2024.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Social,Total Employees,16628.0,Count,Reported,Social metric: 16628.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Social,Female Employee Percentage,0.0,%,Reported,Social metric: 0.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Social,Employee Turnover Rate,90.0,%,Reported,Social metric: 90.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Social,Health and Safety Incidents,2024.0,Count,Reported,Social metric: 2024.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Governance,Board Size,9.0,Count,Reported,Governance metric: 9.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
ECLERX,eClerx Services,Governance,Audit Committee Size,11.0,Count,Reported,Governance metric: 11.0,False,None,6.0,1,2.0,2026-09-03
ECLERX,eClerx Services,Governance,Ethics Policy Violations,1.0,Count,Reported,Governance metric: 1.0,False,None,6.0,1,2.0,2026-09-03
DATAMATICS,Datamatics Global Services,Environmental,Total Energy Consumption,,GWh,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Environmental,Renewable Energy Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Environmental,Total Water Consumption,,KL,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Environmental,Total Waste Generated,,MT,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Social,Total Employees,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Social,Female Employee Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Social,Employee Turnover Rate,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Social,Health and Safety Incidents,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Governance,Board Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
DATAMATICS,Datamatics Global Services,Governance,Ethics Policy Violations,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Environmental,Total Energy Consumption,,GWh,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Environmental,Renewable Energy Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Environmental,Total Water Consumption,,KL,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Environmental,Total Waste Generated,,MT,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Social,Total Employees,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Social,Female Employee Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Social,Employee Turnover Rate,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Social,Health and Safety Incidents,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Social,CSR Expenditure,,Crores INR,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Governance,Board Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Governance,Independent Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Governance,Female Directors Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Governance,Board Meeting Frequency,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Governance,Audit Committee Size,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
MASTEK,Mastek,Governance,Ethics Policy Violations,,Count,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Environmental,Total Energy Consumption,-1.0,GWh,Reported,Environmental metric: -1.0,False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Environmental,Renewable Energy Percentage,3.95,%,Verified,Low renewable claim (3.95%) consistent with env score (nan/10),False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Environmental,Total Water Consumption,148640.0,KL,Reported,Environmental metric: 148640.0,False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Environmental,Water Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Environmental,Total Waste Generated,2024.0,MT,Reported,Environmental metric: 2024.0,False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Environmental,Waste Recycled Percentage,,%,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Social,Total Employees,2.0,Count,Reported,Social metric: 2.0,False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Social,Female Employee Percentage,0.0,%,Reported,Social metric: 0.0,False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Social,Employee Turnover Rate,90.0,%,Reported,Social metric: 90.0,False,None,6.0,1,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Social,Training Hours per Employee,,Hours,Not Disclosed,Metric not reported - transparency concern,False,None,3.0,2,,2026-09-03
SONACOMS,Sona BLW Precision Forgings,Social,Health and Safety Incidents,2024.0,Count,Reported,Social metric: 2024.0,False,None,6.0,1,,2026-09-03
