Company_Code,Company_Name,Metric_Category,Metric_Name,Metric_Value,Unit,Page_Number,Verified,Extraction_Method,Confidence_Score,Validation_Status,Needs_Manual_Review,Extraction_Date,Notes
DATAMATICS,Datamatics Global Services,Environmental,Total Waste Generated,,MT,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Environmental,Waste Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Social,Total Employees,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Social,Female Employee Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Social,Employee Turnover Rate,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Social,Training Hours per Employee,,Hours,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Social,Health and Safety Incidents,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Social,CSR Expenditure,,Crores INR,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Governance,Board Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Governance,Independent Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Governance,Female Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Governance,Board Meeting Frequency,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Governance,Audit Committee Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
DATAMATICS,Datamatics Global Services,Governance,Ethics Policy Violations,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
MASTEK,Mastek,Environmental,Total Energy Consumption,,GWh,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Environmental,Total Waste Generated,,MT,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Social,Total Employees,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Social,Employee Turnover Rate,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Social,Health and Safety Incidents,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Governance,Board Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MASTEK,Mastek,Governance,Ethics Policy Violations,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Environmental,Total Energy Consumption,-1.0,GWh,25.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
SONACOMS,Sona BLW Precision Forgings,Environmental,Renewable Energy Percentage,3.95,%,27.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: solar; Within expected range
SONACOMS,Sona BLW Precision Forgings,Environmental,Total Water Consumption,148640.0,KL,26.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: water consumption; Within expected range
SONACOMS,Sona BLW Precision Forgings,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Environmental,Total Waste Generated,2024.0,MT,27.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
SONACOMS,Sona BLW Precision Forgings,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Social,Total Employees,2.0,Count,3.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: keyword_context; Keyword: total employees
SONACOMS,Sona BLW Precision Forgings,Social,Female Employee Percentage,0.0,%,23.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,"Very low value, verify manually; Method: keyword_context; Keyword: female employees"
SONACOMS,Sona BLW Precision Forgings,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
SONACOMS,Sona BLW Precision Forgings,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Social,Health and Safety Incidents,2024.0,Count,18.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
SONACOMS,Sona BLW Precision Forgings,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Governance,Board Size,9.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
SONACOMS,Sona BLW Precision Forgings,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SONACOMS,Sona BLW Precision Forgings,Governance,Ethics Policy Violations,0.0,Count,5.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
HGS,Hinduja Global Solutions,Environmental,Total Energy Consumption,0.0,GWh,20.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
HGS,Hinduja Global Solutions,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Environmental,Total Waste Generated,6.08,MT,24.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
HGS,Hinduja Global Solutions,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Social,Total Employees,5264.0,Count,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
HGS,Hinduja Global Solutions,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Social,Employee Turnover Rate,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Social,Health and Safety Incidents,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Governance,Board Size,7.0,Count,18.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: board of directors; Within expected range
HGS,Hinduja Global Solutions,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
HGS,Hinduja Global Solutions,Governance,Ethics Policy Violations,2024.0,Count,5.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: complaints; Within expected range
NIITLTD,NIIT,Environmental,Total Energy Consumption,,GWh,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Environmental,Renewable Energy Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Environmental,Total Water Consumption,,KL,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Environmental,Water Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Environmental,Total Waste Generated,,MT,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Environmental,Waste Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Social,Total Employees,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Social,Female Employee Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Social,Employee Turnover Rate,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Social,Training Hours per Employee,,Hours,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Social,Health and Safety Incidents,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Social,CSR Expenditure,,Crores INR,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Governance,Board Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Governance,Independent Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Governance,Female Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Governance,Board Meeting Frequency,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Governance,Audit Committee Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
NIITLTD,NIIT,Governance,Ethics Policy Violations,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Environmental,Total Energy Consumption,,GWh,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Environmental,Renewable Energy Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Environmental,Total Water Consumption,,KL,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Environmental,Water Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Environmental,Total Waste Generated,,MT,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Environmental,Waste Recycled Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Social,Total Employees,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Social,Female Employee Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Social,Employee Turnover Rate,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Social,Training Hours per Employee,,Hours,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Social,Health and Safety Incidents,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Social,CSR Expenditure,,Crores INR,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Governance,Board Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Governance,Independent Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Governance,Female Directors Percentage,,%,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Governance,Board Meeting Frequency,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Governance,Audit Committee Size,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
E2E,E2E Networks,Governance,Ethics Policy Violations,,Count,,No PDF - Placeholder,not_found,0.0,Not Found,True,2026-09-03,BRSR PDF not available; populate from alternate source or upload PDF
AFFLE,Affle India,Environmental,Total Energy Consumption,1.0,GWh,25.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
AFFLE,Affle India,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Environmental,Total Waste Generated,2023.0,MT,28.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
AFFLE,Affle India,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Social,Total Employees,2.0,Count,3.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: keyword_context; Keyword: total employees
AFFLE,Affle India,Social,Female Employee Percentage,0.43,%,24.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,"Very low value, verify manually; Method: keyword_context; Keyword: female employees"
AFFLE,Affle India,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
AFFLE,Affle India,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Social,Health and Safety Incidents,2024.0,Count,20.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
AFFLE,Affle India,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Governance,Board Size,8.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
AFFLE,Affle India,Governance,Independent Directors Percentage,55.6,%,9.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: independent directors; Within expected range
AFFLE,Affle India,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
AFFLE,Affle India,Governance,Ethics Policy Violations,25.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: complaints; Within expected range
MPSLTD,MPS,Environmental,Total Energy Consumption,1.0,GWh,24.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
MPSLTD,MPS,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Environmental,Total Water Consumption,260.0,KL,25.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: water consumption; Within expected range
MPSLTD,MPS,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Environmental,Total Waste Generated,2023.0,MT,28.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
MPSLTD,MPS,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Social,Total Employees,2.0,Count,4.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,Outside expected bounds 100-10000000; Method: keyword_context; Keyword: total employees
MPSLTD,MPS,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Social,Employee Turnover Rate,90.0,%,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
MPSLTD,MPS,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Social,Health and Safety Incidents,2023.0,Count,17.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: lost time injury; Within expected range
MPSLTD,MPS,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Governance,Board Size,7.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
MPSLTD,MPS,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
MPSLTD,MPS,Governance,Ethics Policy Violations,2013.0,Count,23.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: grievances; Within expected range
SUBEXLTD,Subex,Environmental,Total Energy Consumption,1.0,GWh,18.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
SUBEXLTD,Subex,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Environmental,Total Water Consumption,6500.0,KL,19.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: water consumption; Within expected range
SUBEXLTD,Subex,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Environmental,Total Waste Generated,-2025.0,MT,20.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total waste; Within expected range
SUBEXLTD,Subex,Environmental,Waste Recycled Percentage,93.0,%,11.0,Auto-extracted,text_window,0.6,Valid,False,2026-09-03,Method: text_window; Keyword: recycling; Within expected range
SUBEXLTD,Subex,Social,Total Employees,639.0,Count,3.0,Auto-extracted,table,0.9,Valid,False,2026-09-03,Method: table; Keyword: total employees; Within expected range
SUBEXLTD,Subex,Social,Female Employee Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Social,Employee Turnover Rate,90.0,%,2.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: turnover; Within expected range
SUBEXLTD,Subex,Social,Training Hours per Employee,,Hours,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Social,Health and Safety Incidents,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Social,CSR Expenditure,,Crores INR,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Governance,Board Size,6.0,Count,4.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: board of directors; Within expected range
SUBEXLTD,Subex,Governance,Independent Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Governance,Female Directors Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Governance,Board Meeting Frequency,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Governance,Audit Committee Size,,Count,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SUBEXLTD,Subex,Governance,Ethics Policy Violations,25.0,Count,5.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: complaints; Within expected range
SIS,Security and Intelligence Services,Environmental,Total Energy Consumption,1.0,GWh,30.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total energy; Within expected range
SIS,Security and Intelligence Services,Environmental,Renewable Energy Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Environmental,Total Water Consumption,,KL,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Environmental,Water Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Environmental,Total Waste Generated,4.0,MT,15.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: hazardous waste; Within expected range
SIS,Security and Intelligence Services,Environmental,Waste Recycled Percentage,,%,,Not found,not_found,0.2,Not Found,True,2026-09-03,Not found in PDF. Check manually.
SIS,Security and Intelligence Services,Social,Total Employees,122.0,Count,3.0,Auto-extracted,keyword_context,0.75,Valid,False,2026-09-03,Method: keyword_context; Keyword: total employees; Within expected range
SIS,Security and Intelligence Services,Social,Female Employee Percentage,0.07,%,29.0,Auto-extracted (Needs Review),keyword_context,0.4,Outlier/Suspect,True,2026-09-03,"Very low value, verify manually; Method: keyword_context; Keyword: female employees"
